from_totally_fake_account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket,total_spending
51766.0,29.99,3627.6,0.0,0.0,172.0,2095.27,1343.85,0.0,140.0,0.0,41.82,0.0,0.0,4187.42,11637.949999999999
51787.0,19.99,4364.39,66.0,206.0,2342.0,251.0,2631.28,245.0,56.0,38.0,105.45,1340.0,0.0,2186.57,13851.68
51790.0,8.99,4850.06,328.0,80.0,0.0,2210.3,1434.61,0.0,682.88,0.0,184.28,104.0,30.0,5668.42,15581.54
51798.0,131.95,4048.02,55.0,0.0,113.0,154.24,1181.71,0.0,7.0,117.0,2438.2,0.0,554.0,1231.99,10032.109999999999
51810.0,20.0,3966.4,317.0,0.0,1854.0,536.8,1485.95,0.0,20.0,54.0,76.64,1403.0,0.0,5474.35,15208.14
51811.0,29.99,3828.99,0.0,51.0,2474.0,570.01,2507.99,0.0,324.0,1232.0,55.0,875.0,0.0,1433.65,13381.63
51837.0,21.0,4941.38,354.0,1549.0,87.0,686.09,1794.93,0.0,43.0,0.0,75.92,99.0,0.0,971.39,10622.71
51861.0,29.99,4903.81,60.0,196.0,2277.0,570.98,1572.85,74.0,371.88,0.0,60.91,798.0,10.0,4870.57,15795.99
51872.0,24.99,3720.5,40.0,1594.0,0.0,2090.55,1613.62,0.0,0.0,96.0,124.0,0.0,0.0,1712.49,11016.15
51889.0,117.96,4950.37,0.0,240.0,0.0,2115.05,1759.6299999999999,0.0,466.88,0.0,547.09,0.0,2.0,2545.05,12744.029999999999
51893.0,0.0,3300.77,17.0,1454.0,220.0,378.98,2720.33,149.0,735.88,0.0,431.0,0.0,0.0,939.2,10346.16
51937.0,174.95,5164.8,43.0,1575.0,0.0,583.11,1406.43,0.0,75.0,0.0,2561.6,166.0,5.0,1218.21,12973.099999999999
51950.0,9.0,3334.52,647.0,1567.0,0.0,226.15,2383.27,0.0,540.88,0.0,535.0,0.0,120.0,3672.82,13035.64
51972.0,49.99,3981.64,30.0,1479.0,0.0,1928.6,1656.58,0.0,763.88,0.0,162.46,0.0,0.0,5792.91,15845.059999999998
51973.0,51.989999999999995,4092.56,761.0,0.0,0.0,88.51,1511.63,0.0,511.0,0.0,142.09,0.0,75.0,6439.93,13673.710000000001
51982.0,8.99,4439.65,525.0,140.0,126.0,648.37,1549.19,0.0,382.88,0.0,2391.7599999999998,0.0,0.0,1141.61,11353.449999999999
51989.0,124.97999999999999,4675.32,47.0,86.0,99.0,731.68,3080.58,92.0,49.0,0.0,2211.59,6.0,0.0,1216.83,12419.98
52007.0,129.97,2941.3,0.0,1566.0,0.0,560.3,1169.5,0.0,654.0,0.0,42.18,584.0,10.0,1945.73,9602.980000000001
52009.0,29.99,3837.27,5.0,63.0,126.0,646.24,1681.29,0.0,48.0,0.0,45.45,60.0,0.0,3185.73,9727.97
52012.0,29.99,4308.06,30.0,2073.0,2915.0,69.66,1626.1299999999999,0.0,174.0,0.0,62.73,904.0,406.0,6447.37,19045.94
52073.0,0.0,4270.53,396.0,76.0,0.0,2022.99,1470.1,0.0,898.88,0.0,379.91,81.0,0.0,2952.96,12548.369999999999
52075.0,93.99,4565.18,10.0,1969.0,317.0,616.82,1543.6299999999999,0.0,11.0,0.0,0.0,213.0,0.0,1268.86,10608.48
52078.0,192.96,4270.39,619.0,0.0,330.0,804.89,1150.77,0.0,326.88,1256.0,66.0,512.0,0.0,1654.97,11183.859999999999
52083.0,12.0,4961.83,523.0,0.0,0.0,747.83,1622.96,0.0,396.88,112.0,12.73,321.0,0.0,1697.35,10407.58
52122.0,58.97,4803.54,20.0,146.0,52.0,2071.46,1899.03,89.0,917.88,116.0,0.0,0.0,0.0,3679.32,13853.199999999999
52141.0,34.989999999999995,4800.93,0.0,82.0,2825.0,592.4,1338.13,0.0,567.0,89.0,11.0,676.0,0.0,5721.27,16737.72
52150.0,0.0,3523.29,0.0,177.0,147.0,2064.05,1835.11,0.0,1241.88,0.0,0.0,0.0,0.0,6042.3,15030.630000000001
52153.0,0.0,3215.98,67.0,114.0,254.0,802.24,2580.6,0.0,172.0,0.0,501.0,0.0,0.0,1303.0,9009.82
52158.0,48.989999999999995,3995.51,0.0,2209.0,0.0,872.34,2509.97,0.0,473.88,0.0,2662.23,144.0,0.0,1259.42,14175.339999999998
52200.0,88.98,5183.42,67.0,51.0,619.0,158.39000000000001,1517.8700000000001,0.0,101.0,1112.0,81.36,0.0,65.0,2968.17,12013.19
52235.0,0.0,4095.05,0.0,1763.0,0.0,292.41,2765.7599999999998,0.0,73.0,0.0,1981.37,178.0,35.0,1153.65,12337.24
52239.0,37.98,4485.99,553.0,0.0,527.0,2267.64,3377.57,1338.0,149.0,145.0,411.18,0.0,0.0,2329.19,15621.55
52242.0,12.0,3245.76,40.0,1884.0,270.0,535.2,1767.37,0.0,26.0,939.0,108.18,0.0,0.0,5579.73,14407.24
52247.0,8.99,5222.74,530.0,1300.0,3135.0,1225.71,2629.83,0.0,165.0,111.0,14.09,623.0,0.0,1098.07,16063.429999999998
52269.0,91.97,4742.56,47.0,34.0,2367.0,338.46,2714.83,0.0,125.0,0.0,2594.98,1005.0,0.0,1201.79,15262.59
52272.0,40.98,4170.49,35.0,448.0,83.0,914.9,2547.67,0.0,413.88,0.0,61.730000000000004,762.0,0.0,856.7,10334.349999999999
52287.0,24.99,3500.0,37.0,0.0,361.0,628.5600000000001,2057.93,53.0,375.88,109.0,77.73,0.0,0.0,5819.9,13044.989999999998
52295.0,19.99,3594.92,20.0,72.0,2056.0,566.99,1526.75,1802.0,388.88,0.0,3010.39,1729.0,0.0,844.01,15630.929999999998
52302.0,33.98,3928.9,424.0,1656.0,187.0,637.14,1676.36,0.0,343.88,0.0,2018.87,0.0,0.0,1267.64,12173.77
52316.0,10.0,3939.99,35.0,1894.0,0.0,537.18,2588.38,0.0,1020.88,112.0,2397.35,61.0,0.0,1111.1599999999999,13706.939999999999
52317.0,211.97,4601.5,469.0,60.0,0.0,158.49,1457.14,0.0,10.0,0.0,88.64,0.0,0.0,4448.6,11505.34
52318.0,0.0,4847.24,0.0,1244.0,0.0,658.71,2001.57,286.0,721.88,0.0,2322.5,206.0,5.0,1146.32,13439.22
52338.0,34.989999999999995,4431.97,540.0,1635.0,535.0,554.72,1567.77,447.0,538.0,618.0,19.0,0.0,0.0,1347.75,12269.2
52347.0,68.98,3861.35,393.0,83.0,311.0,647.95,1685.45,0.0,0.0,0.0,130.0,326.0,0.0,2789.2400000000002,10295.97
52365.0,49.99,4341.71,0.0,1513.0,2901.0,611.23,1606.05,0.0,413.88,108.0,481.0,564.0,0.0,1124.18,13714.039999999999
52377.0,159.95999999999998,4142.81,0.0,112.0,120.0,208.8,2696.68,0.0,357.88,0.0,64.54,0.0,0.0,4032.87,11895.54
52410.0,113.97,3796.75,22.0,0.0,0.0,1976.95,1089.04,255.0,61.0,0.0,25.0,0.0,0.0,1037.24,8376.95
52415.0,180.98,5439.63,57.0,261.0,83.0,558.13,1539.32,333.0,379.0,0.0,104.09,47.0,20.0,820.04,9822.189999999999
52422.0,24.99,3997.87,47.0,96.0,269.0,70.97,1597.22,0.0,507.88,0.0,5.0,50.0,642.0,5644.5,12952.43
52481.0,94.97999999999999,3987.52,475.0,153.0,2762.0,1912.95,1369.52,0.0,381.88,1620.0,21.0,1189.0,22.0,3971.39,17960.24
52536.0,19.99,7236.5,15.0,1373.0,1049.0,681.62,1490.85,0.0,205.0,0.0,421.45,865.0,0.0,970.81,14328.220000000001
52561.0,113.97999999999999,5029.41,20.0,98.0,752.0,2332.53,2643.21,258.0,537.0,0.0,2942.11,1174.0,10.0,1134.89,17045.13
52571.0,108.97999999999999,4190.21,313.0,91.0,247.0,635.29,1663.76,0.0,122.0,0.0,105.0,759.0,0.0,3352.41,11587.65
52580.0,74.99,3578.13,505.0,0.0,125.0,551.95,1778.96,73.0,364.0,0.0,84.09,0.0,0.0,2491.79,9626.91
52587.0,0.0,4104.13,0.0,98.0,2722.0,731.18,2867.32,233.0,1053.88,0.0,16.0,1116.0,30.0,2255.5,15227.010000000002
52591.0,104.97,4587.03,10.0,97.0,598.0,590.82,1789.57,0.0,63.0,0.0,458.0,0.0,0.0,1244.35,9542.74
52597.0,21.0,4174.22,0.0,0.0,2235.0,88.1,1565.26,0.0,17.0,58.0,7.73,791.0,2.0,6360.6,15319.910000000002
52604.0,94.97999999999999,3723.82,15.0,219.0,0.0,2307.61,2907.65,49.0,25.0,0.0,65.63,0.0,0.0,1060.47,10468.159999999998
52609.0,165.95999999999998,3947.58,58.0,1725.0,2546.0,601.95,1348.6299999999999,0.0,553.88,124.0,116.37,687.0,0.0,5668.7300000000005,17543.100000000002
52614.0,143.98000000000002,4125.51,42.0,98.0,239.0,2086.94,1745.22,0.0,117.0,0.0,2481.3,291.0,0.0,1052.77,12422.720000000001
52617.0,0.0,3398.52,10.0,98.0,1724.0,2003.1299999999999,1608.81,0.0,557.0,0.0,99.36,1035.0,0.0,3538.55,14072.370000000003
52621.0,68.98,4528.37,15.0,28.0,44.0,703.84,1504.05,0.0,241.88,0.0,0.0,0.0,22.0,2402.33,9558.45
52625.0,208.95,4530.81,15.0,115.0,1109.0,601.95,1464.78,0.0,51.0,0.0,45.0,1789.0,22.0,5755.05,15707.54
52636.0,29.99,3896.05,20.0,92.0,390.0,40.07,1458.43,0.0,182.0,1044.0,50.0,0.0,441.0,5086.58,12730.119999999999
52658.0,19.99,3781.4,0.0,1667.0,1389.0,592.37,1840.07,0.0,289.0,0.0,2047.66,629.0,0.0,1154.43,13409.92
52673.0,94.97999999999999,4045.72,25.0,140.0,41.0,777.47,2506.29,0.0,480.0,0.0,2461.26,0.0,30.0,1202.32,11804.04
52682.0,0.0,4674.19,60.0,0.0,60.0,2393.34,2961.77,0.0,412.88,0.0,150.73000000000002,426.0,452.0,6152.65,17743.559999999998
52689.0,199.97,4381.57,15.0,1446.0,1115.0,730.2,2779.5,251.0,558.0,0.0,26.36,1380.0,0.0,1048.4,13931.0
52704.0,0.0,4684.53,30.0,75.0,0.0,2109.34,1606.53,0.0,379.88,0.0,0.0,72.0,430.0,1450.53,10837.81
52725.0,99.97999999999999,3626.32,2.0,0.0,188.0,2138.55,1606.74,0.0,386.88,40.0,0.0,74.0,279.0,1330.81,9772.28
52731.0,74.98,3307.99,0.0,82.0,124.0,890.81,3174.46,0.0,91.0,0.0,97.82,286.0,0.0,797.04,8926.099999999999
52735.0,33.98,4426.67,482.0,226.0,759.0,659.41,2113.7,0.0,331.88,0.0,50.629999999999995,56.0,0.0,1831.87,10971.139999999996
52738.0,31.99,4377.3,432.0,64.0,380.0,895.51,2401.55,0.0,775.88,0.0,2698.92,0.0,0.0,983.3,13040.449999999999
52742.0,84.98,4833.41,18.0,122.0,2739.0,2226.08,2349.96,0.0,20.0,0.0,196.45999999999998,820.0,0.0,766.14,14176.029999999999
52746.0,68.98,2813.2,0.0,89.0,34.0,606.33,1680.97,0.0,71.0,72.0,54.0,0.0,0.0,5664.53,11154.009999999998
52756.0,39.989999999999995,4052.5,778.0,0.0,93.0,586.45,1330.41,42.0,713.88,0.0,73.64,46.0,15.0,4097.0,11867.869999999999
52766.0,222.94,5297.94,719.0,44.0,1895.0,658.88,1652.32,0.0,457.88,0.0,2557.2400000000002,858.0,0.0,1104.32,15467.519999999997
52774.0,8.99,3271.92,380.0,0.0,2442.0,1986.73,1522.94,887.0,557.0,61.0,43.18,1241.0,0.0,5357.66,17759.42
52790.0,49.99,3887.87,55.0,1967.0,2375.0,94.35,1330.93,0.0,7.0,0.0,2565.92,1609.0,0.0,1092.08,15034.140000000001
52798.0,158.95,4753.5,0.0,1560.0,0.0,132.41,1798.45,0.0,264.0,0.0,195.91,0.0,0.0,586.77,9449.99
52800.0,126.97999999999999,4695.48,816.0,73.0,897.0,533.5,1342.46,316.0,34.0,0.0,474.18,88.0,0.0,860.12,10256.72
52808.0,0.0,4277.29,30.0,75.0,305.0,843.1,2675.13,165.0,864.88,0.0,117.27000000000001,0.0,60.0,1181.1000000000001,10593.77
52815.0,24.99,3478.19,333.0,1924.0,0.0,783.95,2686.28,0.0,361.88,0.0,1901.38,0.0,32.0,1199.03,12724.699999999999
52864.0,26.98,4870.94,484.0,2357.0,1450.0,2330.66,2712.56,0.0,572.0,0.0,86.09,1352.0,10.0,3592.59,19844.82
52871.0,128.95999999999998,4818.57,35.0,1573.0,2740.0,2298.4,2612.96,0.0,46.0,0.0,136.73,468.0,60.0,1625.75,16543.37
52873.0,0.0,3695.85,20.0,39.0,233.0,522.1,1250.09,38.0,42.0,0.0,72.73,0.0,0.0,952.42,6865.19
52881.0,166.95999999999998,4518.68,930.0,1372.0,2768.0,815.02,2545.08,196.0,233.88,0.0,2811.08,549.0,30.0,1409.96,18345.659999999996
52883.0,0.0,3934.59,500.0,1273.0,464.0,562.4,1786.53,0.0,58.0,0.0,73.18,0.0,24.0,2513.2200000000003,11188.920000000002
52897.0,69.98,4492.35,30.0,118.0,166.0,343.21,2862.94,1253.0,385.88,0.0,480.73,170.0,22.0,4961.82,15355.909999999998
52924.0,83.97999999999999,5359.87,0.0,111.0,172.0,2075.67,1816.86,0.0,6.0,49.0,442.0,90.0,0.0,3209.98,13416.359999999999
52934.0,0.0,4550.12,10.0,0.0,95.0,570.62,1415.96,0.0,86.0,0.0,2663.07,384.0,22.0,985.97,10782.74
52943.0,72.97999999999999,5180.97,324.0,1693.0,55.0,145.32,2609.96,161.0,116.0,0.0,60.0,161.0,0.0,1437.96,12017.189999999999
52955.0,94.98,4579.95,10.0,2233.0,116.0,606.8,1816.5,0.0,935.88,113.0,24.0,0.0,286.0,1659.33,12475.439999999999
52964.0,29.99,3122.98,573.0,2106.0,2458.0,555.99,1480.55,0.0,446.0,0.0,2228.77,1159.0,0.0,1165.4,15325.679999999998
52969.0,69.99000000000001,4185.32,0.0,0.0,1831.0,600.23,2419.94,324.0,11.0,0.0,13.0,1119.0,0.0,1192.02,11765.5
52977.0,106.97999999999999,5558.55,10.0,104.0,238.0,630.83,1514.93,0.0,732.0,0.0,71.18,148.0,2.0,5474.8,14591.27
53000.0,199.97,5197.45,58.0,1763.0,239.0,810.4,3120.13,289.0,1074.88,1321.0,446.0,51.0,0.0,1025.85,15595.680000000002
53016.0,17.990000000000002,3606.99,523.0,1644.0,1842.0,92.19,1589.83,0.0,409.0,0.0,92.73,928.0,284.0,3682.07,14711.8
53043.0,9.0,2829.98,12.0,0.0,68.0,294.84999999999997,3567.07,0.0,797.88,0.0,2406.41,0.0,0.0,1138.83,11124.019999999999
53054.0,33.98,4518.2,409.0,1783.0,2278.0,584.66,1426.25,0.0,89.0,0.0,89.91,1549.0,0.0,1679.92,14440.92
53055.0,0.0,4657.18,0.0,1137.0,226.0,84.62,1799.6299999999999,0.0,804.88,46.0,414.82,616.0,0.0,5981.95,15768.079999999998
53062.0,49.99,4587.44,29.0,70.0,2705.0,127.78,1364.46,0.0,326.88,0.0,82.73,578.0,30.0,4137.29,14088.569999999996
53066.0,174.95999999999998,3505.97,2.0,76.0,58.0,2097.49,1467.1,0.0,125.0,908.0,32.36,1029.0,60.0,1396.26,10932.140000000001
53100.0,83.99,3623.36,5.0,0.0,1611.0,600.9,1809.61,0.0,344.88,0.0,87.09,1470.0,27.0,1368.74,11031.57
53105.0,0.0,4627.41,944.0,0.0,232.0,581.9,1636.86,0.0,22.0,962.0,50.0,32.0,388.0,1836.1000000000001,11312.269999999999
53125.0,116.97999999999999,3143.49,2.0,1347.0,0.0,631.65,1899.73,0.0,385.88,50.0,60.910000000000004,8.0,0.0,5325.91,12971.55
53137.0,99.97,5008.34,515.0,63.0,316.0,920.04,2624.6,0.0,380.0,0.0,8.0,0.0,186.0,1234.63,11355.580000000002
53145.0,0.0,3825.97,882.0,1895.0,447.0,506.85,1600.9,0.0,860.88,1190.0,578.0,0.0,10.0,4819.29,16615.89
53165.0,58.980000000000004,4367.02,50.0,0.0,2631.0,2095.24,1502.71,0.0,322.88,0.0,2822.68,1536.0,0.0,1148.12,16534.63
53166.0,19.99,4173.81,378.0,0.0,1745.0,578.09,1085.49,0.0,386.88,72.0,1973.56,2674.0,0.0,1424.05,14510.869999999999
53173.0,47.98,4547.41,360.0,0.0,0.0,606.79,1372.2,146.0,161.0,0.0,106.27,55.0,0.0,3649.7,11052.349999999999
53177.0,188.95999999999998,5446.82,12.0,410.0,59.0,572.5,1644.99,0.0,609.0,0.0,103.73,0.0,5.0,6035.26,15087.26
53181.0,73.99000000000001,3407.64,15.0,68.0,104.0,616.85,1495.29,120.0,388.88,50.0,0.0,0.0,0.0,889.62,7229.27
53182.0,0.0,3716.17,0.0,1700.0,0.0,502.46999999999997,1585.14,0.0,372.88,52.0,464.0,189.0,0.0,5530.33,14111.99
53207.0,83.97999999999999,4128.31,15.0,68.0,0.0,630.97,1338.49,0.0,730.0,0.0,54.09,139.0,0.0,5984.9,13172.74
53215.0,104.96,4951.28,897.0,1858.0,457.0,630.43,1388.69,59.0,29.0,0.0,2397.96,0.0,0.0,1136.96,13910.279999999999
53217.0,0.0,4254.01,403.0,52.0,1512.0,714.23,1411.68,0.0,167.0,0.0,48.18,1857.0,0.0,800.81,11219.91
53229.0,161.98,4854.88,0.0,0.0,352.0,192.69,1795.48,104.0,11.0,802.0,222.0,0.0,0.0,2247.84,10743.869999999999
53235.0,39.989999999999995,4800.18,39.0,24.0,55.0,2144.21,1818.05,126.0,409.0,106.0,112.73,216.0,0.0,5757.09,15647.25
53258.0,10.0,4971.93,423.0,229.0,60.0,2002.8,1136.58,0.0,212.0,0.0,439.37,198.0,0.0,1653.16,11335.840000000002
53271.0,63.98,4059.92,411.0,0.0,52.0,122.27,1717.2,0.0,358.88,0.0,0.0,139.0,0.0,838.61,7762.86
53275.0,19.99,3275.57,366.0,1525.0,2080.0,2053.95,1390.57,0.0,397.88,0.0,0.0,1174.0,0.0,1969.02,14251.979999999998
53280.0,49.99,4667.98,10.0,2230.0,0.0,657.31,1853.62,0.0,783.88,143.0,44.0,182.0,22.0,5255.28,15899.059999999998
53310.0,0.0,3029.15,5.0,0.0,2809.0,2110.9,3023.64,0.0,740.0,0.0,90.91,1233.0,0.0,5631.04,18672.64
53315.0,91.98,4383.9,22.0,1691.0,1835.0,1989.53,1780.77,0.0,597.88,0.0,94.0,769.0,0.0,3943.15,17198.21
53329.0,8.99,3989.46,682.0,2046.0,351.0,604.9499999999999,1744.06,0.0,0.0,0.0,79.0,137.0,0.0,2491.19,12133.65
53335.0,29.99,3855.49,205.0,264.0,0.0,730.63,3349.1,0.0,4.0,0.0,106.0,0.0,0.0,5292.44,13836.649999999998
53354.0,124.97,3977.46,34.0,1486.0,176.0,124.03999999999999,1475.1399999999999,501.0,10.0,98.0,114.82,105.0,0.0,1334.07,9560.5
53367.0,126.97999999999999,3408.96,908.0,0.0,2913.0,594.55,2052.66,0.0,677.88,0.0,131.92,462.0,25.0,4196.74,15497.69
53386.0,17.990000000000002,5099.26,27.0,223.0,0.0,521.48,1550.34,0.0,165.0,0.0,487.91,0.0,17.0,1590.4,9699.38
53388.0,32.99,4426.93,506.0,110.0,331.0,149.02,1551.82,0.0,111.0,67.0,2152.57,61.0,0.0,1414.24,10913.57
53399.0,103.96000000000001,4600.09,20.0,1096.0,301.0,622.93,1721.23,0.0,444.88,0.0,92.27000000000001,0.0,0.0,5379.63,14381.990000000002
53425.0,0.0,3459.39,464.0,107.0,106.0,192.54,1243.96,0.0,268.0,0.0,0.0,83.0,0.0,1305.68,7229.57
53431.0,158.98,4267.44,507.0,114.0,0.0,582.95,1560.69,0.0,615.0,0.0,32.45,0.0,27.0,806.96,8672.47
53440.0,12.0,3811.18,17.0,1785.0,180.0,567.11,1271.28,222.0,342.88,0.0,146.37,0.0,20.0,821.55,9196.369999999999
53441.0,79.98,4831.89,637.0,1603.0,184.0,2297.22,2617.79,413.0,703.0,0.0,140.09,844.0,435.0,1779.47,16565.440000000002
53444.0,93.98,4516.79,35.0,1776.0,1442.0,506.34999999999997,1697.19,487.0,661.88,47.0,464.0,772.0,0.0,3265.72,15764.909999999998
53449.0,9.0,4121.9,17.0,1708.0,96.0,572.0,1917.7,0.0,19.0,0.0,102.0,182.0,0.0,6120.85,14865.45
53453.0,10.0,3321.35,0.0,2086.0,1323.0,613.51,1911.24,0.0,351.88,0.0,2717.09,1803.0,0.0,997.11,15134.18
53457.0,113.96,4937.53,80.0,19.0,434.0,2132.06,1431.31,0.0,443.0,1410.0,0.0,142.0,0.0,2266.13,13408.989999999998
53471.0,72.96,4565.58,30.0,1632.0,1804.0,840.92,2253.62,351.0,423.88,0.0,389.0,976.0,0.0,6150.74,19489.699999999997
53481.0,71.97999999999999,4182.86,0.0,56.0,265.0,580.72,2155.84,0.0,29.0,92.0,0.0,8.0,0.0,4418.37,11859.77
53494.0,204.96,4720.22,0.0,68.0,376.0,2081.09,1573.19,2277.0,26.0,0.0,52.09,107.0,450.0,5661.76,17597.31
53511.0,251.94,4143.34,30.0,0.0,266.0,662.91,1771.46,0.0,62.0,83.0,12.0,143.0,0.0,4115.92,11541.57
53512.0,86.99,3722.31,32.0,0.0,0.0,2069.4,1499.1200000000001,0.0,115.0,0.0,17.0,68.0,0.0,2429.24,10039.06
53525.0,24.0,3589.98,652.0,0.0,545.0,2020.25,2115.64,298.0,0.0,63.0,2242.94,0.0,0.0,1115.7,12666.51
53527.0,19.99,4235.4,380.0,0.0,526.0,2039.06,1262.69,0.0,45.0,47.0,64.91,0.0,0.0,2388.0,11008.05
53532.0,149.97,3831.67,38.0,12.0,2003.0,829.57,2585.43,0.0,182.0,0.0,28.0,883.0,0.0,874.87,11417.51
53534.0,49.99,3864.51,18.0,1867.0,2349.0,558.3,1470.89,0.0,174.0,338.0,44.55,751.0,0.0,3891.94,15377.179999999998
53536.0,174.96999999999997,4220.06,2.0,0.0,94.0,2264.21,2662.25,0.0,1030.88,0.0,177.72,0.0,313.0,2236.13,13175.220000000001
53545.0,104.97999999999999,4377.04,0.0,97.0,0.0,650.49,1745.23,85.0,5.0,0.0,70.55,122.0,0.0,3856.16,11113.45
53586.0,9.0,3503.71,0.0,67.0,82.0,599.9,1753.5,0.0,671.0,0.0,106.0,518.0,0.0,6291.4,13601.509999999998
53592.0,0.0,3452.25,35.0,1434.0,0.0,593.98,1677.76,0.0,405.88,0.0,103.18,55.0,0.0,3691.5,11448.55
53605.0,10.0,3569.0,5.0,92.0,2908.0,534.5,2450.42,230.0,10.0,0.0,22.0,911.0,70.0,1913.47,12725.39
53615.0,38.989999999999995,4076.61,25.0,198.0,737.0,2304.89,2638.87,0.0,576.0,1036.0,56.0,239.0,30.0,4248.86,16205.220000000001
53618.0,61.99,4258.6,0.0,242.0,244.0,596.23,1868.68,0.0,504.88,0.0,428.0,0.0,0.0,3784.05,11988.43
53625.0,12.0,3569.48,610.0,57.0,1432.0,623.12,2031.61,0.0,8.0,0.0,94.55,425.0,327.0,6042.2,15231.96
53637.0,113.97999999999999,4331.23,20.0,25.0,0.0,617.65,1902.97,0.0,677.88,48.0,0.0,0.0,0.0,5673.49,13410.199999999999
53668.0,24.99,4151.5,383.0,1868.0,2700.0,607.45,1916.99,0.0,322.88,0.0,85.45,94.0,0.0,6126.44,18280.7
53674.0,19.99,3826.83,0.0,0.0,907.0,570.4399999999999,1417.57,0.0,119.0,0.0,36.0,2134.0,0.0,1784.1,10814.929999999998
53677.0,49.99,4047.07,30.0,76.0,149.0,566.17,1579.65,0.0,430.88,0.0,100.0,648.0,0.0,5529.65,13206.41
53678.0,0.0,4101.6,18.0,82.0,335.0,2039.75,1708.95,0.0,588.0,0.0,3153.71,301.0,20.0,1284.05,13632.060000000001
53693.0,121.97999999999999,3840.0,0.0,75.0,2637.0,98.46,1496.59,0.0,797.88,0.0,508.82,1606.0,2.0,1185.27,12368.999999999998
53703.0,9.0,4383.52,65.0,89.0,2024.0,116.5,1489.9,0.0,1167.88,0.0,0.0,1301.0,0.0,3998.73,14644.529999999999
53710.0,29.99,4657.43,602.0,1337.0,0.0,814.98,2965.48,0.0,370.88,0.0,424.45,17.0,0.0,4267.05,15486.259999999998
53730.0,38.989999999999995,3391.98,0.0,0.0,243.0,577.52,1762.34,0.0,438.88,0.0,60.0,193.0,0.0,3709.39,10415.1
53734.0,0.0,4371.14,15.0,34.0,101.0,588.35,1664.21,0.0,235.0,0.0,2769.73,0.0,47.0,912.13,10737.56
53737.0,0.0,4417.01,583.0,0.0,714.0,532.9,1627.51,227.0,1047.88,1630.0,81.0,40.0,0.0,1678.0,12578.3
53759.0,89.98,4959.69,104.0,0.0,495.0,708.98,1646.79,290.0,60.0,1096.0,70.45,225.0,0.0,3847.05,13592.939999999999
53781.0,29.99,2914.48,58.0,79.0,82.0,904.07,2862.59,0.0,769.88,925.0,84.45,0.0,0.0,851.8399999999999,9561.300000000001
53795.0,83.97999999999999,4538.02,75.0,152.0,204.0,675.34,1677.39,0.0,524.88,1002.0,26.0,542.0,82.0,5667.2,15249.810000000001
53797.0,10.0,3613.5,24.0,273.0,312.0,492.6,2203.17,974.0,5.0,0.0,12.0,197.0,0.0,2758.39,10874.66
53806.0,12.0,4190.61,0.0,1929.0,0.0,486.32,1431.07,0.0,353.88,0.0,211.0,76.0,65.0,2785.1,11539.98
53807.0,58.980000000000004,4589.67,484.0,1346.0,52.0,2030.53,1614.93,0.0,106.0,47.0,0.0,376.0,0.0,5594.81,16299.920000000002
53813.0,0.0,3351.8,443.0,85.0,0.0,296.01,2542.65,0.0,468.0,0.0,2011.94,0.0,0.0,1563.66,10762.060000000001
53816.0,74.99,5119.35,554.0,381.0,0.0,404.67,2459.61,0.0,122.0,0.0,5.45,0.0,0.0,5405.51,14526.580000000002
53826.0,74.99,4028.1,12.0,83.0,0.0,589.1899999999999,1866.44,0.0,58.0,0.0,82.0,0.0,0.0,5414.51,12208.23
53842.0,21.0,4306.57,15.0,130.0,122.0,2041.16,1608.27,0.0,665.0,0.0,412.0,186.0,0.0,4608.56,14115.560000000001
53873.0,58.980000000000004,4677.19,494.0,1932.0,0.0,114.76,1508.65,0.0,0.0,79.0,2748.23,38.0,15.0,1057.2,12723.01
53898.0,49.99,2889.7,665.0,1453.0,1937.0,380.7,1651.69,0.0,496.88,0.0,419.0,464.0,0.0,5841.86,16248.82
53900.0,19.99,4808.03,735.0,1952.0,0.0,15.200000000000001,1311.26,0.0,480.0,0.0,508.36,0.0,0.0,5677.4400000000005,15507.28
53917.0,49.99,4255.41,0.0,0.0,101.0,518.75,1730.27,961.0,161.0,156.0,115.46000000000001,0.0,20.0,1802.31,9871.19
53929.0,130.97,3061.02,372.0,192.0,148.0,573.99,1789.77,0.0,12.0,46.0,167.55,473.0,0.0,2219.68,9185.98
53932.0,0.0,3787.61,472.0,0.0,0.0,84.26,1118.84,417.0,537.0,0.0,2523.17,142.0,0.0,1251.05,10332.93
53940.0,57.98,4506.52,15.0,75.0,2367.0,558.9,1521.57,0.0,106.0,0.0,2793.91,1468.0,0.0,987.72,14457.599999999999
53953.0,58.980000000000004,3938.69,0.0,0.0,38.0,607.36,1809.55,0.0,0.0,152.0,30.0,254.0,60.0,1713.99,8662.57
53974.0,66.96,4354.85,52.0,1626.0,0.0,336.64,2624.14,0.0,583.0,38.0,65.0,0.0,0.0,5961.0,15707.59
53981.0,48.98,3643.7,50.0,0.0,187.0,488.63,1571.46,269.0,293.88,54.0,96.36,0.0,376.0,3910.45,10989.46
53998.0,19.99,3205.29,0.0,1615.0,131.0,1933.6,1220.68,0.0,338.88,43.0,0.0,36.0,0.0,998.04,9541.48
54013.0,9.0,4560.11,677.0,79.0,0.0,626.55,1465.24,226.0,14.0,0.0,12.73,0.0,30.0,2146.51,9846.14
