Sender_Account_Num,rfm_score,importance_flag
45550,434,High
45553,424,High
45570,112,Low
45582,424,High
45599,433,High
45606,421,Mid
45620,422,Mid
45627,111,Low
45642,411,Mid
45648,442,High
45685,442,High
45692,431,High
45700,444,High
45702,424,High
45705,122,Low
45712,423,High
45728,432,High
45745,441,High
45748,432,High
45772,413,Mid
45774,414,Mid
45799,424,High
45800,422,Mid
45821,433,High
45835,431,High
45836,124,Low
45850,433,High
45857,444,High
45890,422,Mid
45895,414,Mid
45901,423,High
45906,432,High
45909,433,High
45915,421,Mid
45917,444,High
45924,424,High
45945,133,Low
45952,443,High
45979,123,Low
45980,432,High
46060,121,Low
46071,433,High
46074,442,High
46088,432,High
46122,111,Low
46129,132,Low
46131,444,High
46134,422,Mid
46143,444,High
46150,443,High
46161,413,Mid
46184,114,Low
46185,434,High
46217,111,Low
46234,112,Low
46268,413,Mid
46315,413,Mid
46317,122,Low
46319,412,Mid
46343,431,High
46351,432,High
46358,444,High
46376,413,Mid
46400,421,Mid
46411,433,High
46412,444,High
46413,422,Mid
46421,443,High
46451,123,Low
46494,424,High
46507,422,Mid
46516,441,High
46519,432,High
46537,121,Low
46538,113,Low
46539,122,Low
46540,414,Mid
46545,432,High
46548,112,Low
46551,412,Mid
46556,421,Mid
46557,423,High
46565,441,High
46578,444,High
46580,421,Mid
46591,122,Low
46605,423,High
46609,421,Mid
46610,132,Low
46616,111,Low
46633,113,Low
46638,411,Mid
46642,133,Low
46656,111,Low
46660,421,Mid
46700,112,Low
46707,432,High
46710,422,Mid
46714,123,Low
46722,414,Mid
46724,441,High
46727,444,High
46740,423,High
46759,133,Low
46779,423,High
46788,444,High
46796,121,Low
46799,443,High
46802,444,High
46816,432,High
46835,444,High
46847,441,High
46853,443,High
46860,441,High
46872,421,Mid
46877,434,High
46895,124,Low
46896,442,High
46908,432,High
46911,444,High
46930,113,Low
46953,443,High
46956,111,Low
46977,412,Mid
46983,411,Mid
46986,444,High
46993,441,High
46994,413,Mid
47003,422,Mid
47006,123,Low
47025,444,High
47027,422,Mid
47032,113,Low
47034,421,Mid
47050,443,High
47070,444,High
47078,442,High
47114,414,Mid
47115,434,High
47133,411,Mid
47138,433,High
47140,432,High
47173,432,High
47193,443,High
47203,434,High
47223,413,Mid
47236,444,High
47249,414,Mid
47271,443,High
47286,442,High
47296,422,Mid
47299,111,Low
47306,444,High
47309,444,High
47342,414,Mid
47354,411,Mid
47358,422,Mid
47369,444,High
47374,432,High
47377,424,High
47379,111,Low
47381,121,Low
47413,444,High
47424,432,High
47426,413,Mid
47440,113,Low
47445,423,High
47458,111,Low
47502,422,Mid
47507,421,Mid
47509,111,Low
47515,113,Low
47552,434,High
47565,121,Low
47578,421,Mid
47580,114,Low
47583,423,High
47584,112,Low
47588,433,High
47602,433,High
47607,441,High
47617,434,High
47645,422,Mid
47654,114,Low
47665,424,High
47698,433,High
47699,432,High
47718,111,Low
47725,432,High
47734,424,High
47735,444,High
47738,424,High
47774,413,Mid
47798,431,High
47810,434,High
47819,431,High
47827,443,High
47832,434,High
47838,413,Mid
47856,444,High
47861,433,High
47873,444,High
47890,421,Mid
47902,444,High
47911,422,Mid
47936,434,High
47959,441,High
47961,443,High
47976,134,Low
48001,414,Mid
48004,444,High
48013,433,High
48016,422,Mid
48020,413,Mid
48028,441,High
48031,122,Low
48048,413,Mid
48058,442,High
48062,411,Mid
48085,433,High
48098,411,Mid
48119,412,Mid
48124,434,High
48135,411,Mid
48159,442,High
48166,421,Mid
48173,422,Mid
48180,412,Mid
48194,412,Mid
48195,434,High
48200,443,High
48217,411,Mid
48220,114,Low
48233,421,Mid
48238,444,High
48245,133,Low
48250,433,High
48254,434,High
48258,132,Low
48275,433,High
48300,434,High
48304,432,High
48323,444,High
48334,434,High
48342,424,High
48349,121,Low
48375,443,High
48390,433,High
48401,111,Low
48413,442,High
48432,442,High
48446,433,High
48449,443,High
48463,443,High
48465,442,High
48473,412,Mid
48479,441,High
48481,411,Mid
48490,443,High
48522,121,Low
48529,444,High
48530,411,Mid
48531,411,Mid
48553,413,Mid
48558,443,High
48563,123,Low
48579,434,High
48620,422,Mid
48645,423,High
48650,432,High
48652,442,High
48655,432,High
48662,423,High
48685,131,Low
48693,443,High
48694,443,High
48713,421,Mid
48714,431,High
48732,433,High
48753,422,Mid
48760,124,Low
48764,432,High
48788,434,High
48791,444,High
48797,114,Low
48807,421,Mid
48810,124,Low
48823,113,Low
48853,443,High
48872,444,High
48894,421,Mid
48900,422,Mid
48915,433,High
48917,412,Mid
48924,443,High
48935,443,High
48950,433,High
48952,432,High
48993,443,High
48994,111,Low
48997,443,High
49005,432,High
49010,443,High
49016,434,High
49022,441,High
49026,122,Low
49092,421,Mid
49094,414,Mid
49125,411,Mid
49136,443,High
49137,422,Mid
49145,431,High
49149,423,High
49153,443,High
49161,423,High
49174,443,High
49200,433,High
49205,443,High
49222,123,Low
49225,411,Mid
49245,432,High
49246,444,High
49261,432,High
49267,443,High
49284,132,Low
49285,423,High
49289,434,High
49301,133,Low
49307,442,High
49308,423,High
49326,414,Mid
49331,112,Low
49343,424,High
49386,433,High
49387,443,High
49388,421,Mid
49398,114,Low
49420,411,Mid
49421,113,Low
49433,442,High
49436,444,High
49443,122,Low
49480,132,Low
49499,433,High
49505,121,Low
49531,442,High
49536,423,High
49541,411,Mid
49542,441,High
49569,442,High
49586,423,High
49589,422,Mid
49602,431,High
49604,124,Low
49609,424,High
49617,414,Mid
49619,424,High
49628,441,High
49658,412,Mid
49659,444,High
49673,111,Low
49690,443,High
49699,122,Low
49704,413,Mid
49705,414,Mid
49730,133,Low
49739,122,Low
49759,122,Low
49762,414,Mid
49776,434,High
49782,433,High
49786,414,Mid
49808,413,Mid
49812,424,High
49824,433,High
49850,424,High
49854,412,Mid
49855,442,High
49861,111,Low
49880,443,High
49888,432,High
49889,442,High
49901,443,High
49927,441,High
49973,113,Low
49982,413,Mid
49985,434,High
50005,414,Mid
50006,414,Mid
50031,422,Mid
50046,412,Mid
50061,432,High
50085,432,High
50093,422,Mid
50152,432,High
50172,442,High
50181,133,Low
50194,121,Low
50212,431,High
50234,443,High
50238,431,High
50280,433,High
50287,433,High
50289,434,High
50329,422,Mid
50344,422,Mid
50361,112,Low
50407,112,Low
50412,431,High
50421,443,High
50423,444,High
50452,441,High
50454,432,High
50465,412,Mid
50474,122,Low
50477,431,High
50481,431,High
50498,424,High
50511,411,Mid
50513,422,Mid
50515,111,Low
50531,443,High
50536,422,Mid
50561,432,High
50562,443,High
50563,424,High
50582,422,Mid
50584,441,High
50618,432,High
50628,431,High
50630,423,High
50635,421,Mid
50648,122,Low
50706,443,High
50709,421,Mid
50725,411,Mid
50726,434,High
50740,421,Mid
50741,443,High
50742,422,Mid
50744,414,Mid
50781,442,High
50783,434,High
50784,433,High
50817,441,High
50854,444,High
50867,433,High
50873,413,Mid
50874,434,High
50881,431,High
50899,411,Mid
50919,433,High
50921,411,Mid
50927,122,Low
50933,443,High
50952,442,High
50953,444,High
50955,111,Low
50990,434,High
50993,432,High
51023,411,Mid
51027,433,High
51059,421,Mid
51066,442,High
51068,111,Low
51087,431,High
51091,423,High
51094,121,Low
51108,433,High
51111,434,High
51132,421,Mid
51156,434,High
51162,412,Mid
51185,442,High
51186,432,High
51221,433,High
51233,433,High
51288,434,High
51289,424,High
51291,132,Low
51292,443,High
51294,432,High
51295,444,High
51306,434,High
51310,432,High
51335,441,High
51353,444,High
51359,413,Mid
51387,423,High
51408,422,Mid
51439,444,High
51465,412,Mid
51472,422,Mid
51509,422,Mid
51514,411,Mid
51517,441,High
51520,433,High
51542,112,Low
51544,421,Mid
51546,414,Mid
51547,421,Mid
51565,444,High
51576,414,Mid
51590,442,High
51627,412,Mid
51653,111,Low
51654,421,Mid
51671,431,High
51674,411,Mid
51680,434,High
51681,443,High
51695,121,Low
51697,424,High
51698,421,Mid
51703,424,High
51705,431,High
51732,422,Mid
51736,442,High
51737,422,Mid
51751,443,High
51752,432,High
51766,432,High
51787,423,High
51790,444,High
51798,412,Mid
51810,122,Low
51811,123,Low
51837,431,High
51861,433,High
51872,441,High
51889,443,High
51893,422,Mid
51937,132,Low
51950,424,High
51972,442,High
51973,114,Low
51982,433,High
51989,431,High
52007,412,Mid
52009,114,Low
52012,113,Low
52073,441,High
52075,121,Low
52078,423,High
52083,432,High
52122,442,High
52141,424,High
52150,443,High
52153,421,Mid
52158,432,High
52200,124,Low
52235,434,High
52239,442,High
52242,114,Low
52247,444,High
52269,434,High
52272,431,High
52287,424,High
52295,424,High
52302,132,Low
52316,434,High
52317,414,Mid
52318,133,Low
52338,122,Low
52347,122,Low
52365,433,High
52377,422,Mid
52410,431,High
52415,431,High
52422,414,Mid
52481,444,High
52536,444,High
52561,443,High
52571,424,High
52580,413,Mid
52587,434,High
52591,422,Mid
52597,113,Low
52604,442,High
52609,132,Low
52614,442,High
52617,432,High
52621,422,Mid
52625,122,Low
52636,111,Low
52658,424,High
52673,431,High
52682,444,High
52689,432,High
52704,443,High
52725,442,High
52731,431,High
52735,133,Low
52738,134,Low
52742,442,High
52746,411,Mid
52756,122,Low
52766,433,High
52774,433,High
52790,112,Low
52798,111,Low
52800,434,High
52808,434,High
52815,433,High
52864,443,High
52871,443,High
52873,411,Mid
52881,443,High
52883,114,Low
52897,434,High
52924,441,High
52934,424,High
52943,434,High
52955,432,High
52964,424,High
52969,122,Low
52977,432,High
53000,443,High
53016,413,Mid
53043,432,High
53054,421,Mid
53055,114,Low
53062,114,Low
53066,441,High
53100,421,Mid
53105,424,High
53125,421,Mid
53137,434,High
53145,424,High
53165,443,High
53166,423,High
53173,424,High
53177,433,High
53181,411,Mid
53182,414,Mid
53207,123,Low
53215,433,High
53217,421,Mid
53229,411,Mid
53235,444,High
53258,442,High
53271,111,Low
53275,443,High
53280,433,High
53310,442,High
53315,443,High
53329,411,Mid
53335,431,High
53354,111,Low
53367,132,Low
53386,133,Low
53388,421,Mid
53399,434,High
53425,413,Mid
53431,411,Mid
53440,411,Mid
53441,443,High
53444,434,High
53449,114,Low
53453,424,High
53457,444,High
53471,443,High
53481,422,Mid
53494,143,Mid
53511,422,Mid
53512,432,High
53525,442,High
53527,441,High
53532,431,High
53534,122,Low
53536,443,High
53545,422,Mid
53586,114,Low
53592,424,High
53605,421,Mid
53615,443,High
53618,422,Mid
53625,114,Low
53637,123,Low
53668,432,High
53674,111,Low
53677,424,High
53678,444,High
53693,412,Mid
53703,111,Low
53710,441,High
53730,413,Mid
53734,421,Mid
53737,422,Mid
53759,432,High
53781,433,High
53795,132,Low
53797,114,Low
53806,124,Low
53807,443,High
53813,421,Mid
53816,434,High
53826,114,Low
53842,441,High
53873,421,Mid
53898,414,Mid
53900,414,Mid
53917,112,Low
53929,421,Mid
53932,413,Mid
53940,123,Low
53953,112,Low
53974,433,High
53981,111,Low
53998,431,High
54013,421,Mid
54075,434,High
54088,411,Mid
54096,111,Low
54117,421,Mid
54126,441,High
54128,424,High
54140,411,Mid
54148,442,High
54151,443,High
54154,434,High
54155,443,High
54159,421,Mid
54161,444,High
54176,413,Mid
54200,412,Mid
54217,422,Mid
54218,433,High
54221,423,High
54255,411,Mid
54260,414,Mid
54264,134,Low
54265,414,Mid
54289,442,High
54294,444,High
54297,413,Mid
54319,124,Low
54322,422,Mid
54327,444,High
54329,132,Low
54336,122,Low
54340,442,High
54369,443,High
54397,443,High
54419,421,Mid
54435,421,Mid
54445,432,High
54451,444,High
54469,133,Low
54487,444,High
54488,111,Low
54495,434,High
54512,424,High
54518,432,High
54548,441,High
54550,413,Mid
54559,443,High
54602,432,High
54640,442,High
54641,423,High
54663,441,High
54709,441,High
54728,431,High
54731,123,Low
54733,422,Mid
54740,441,High
54748,114,Low
54752,424,High
54775,413,Mid
54791,423,High
54818,114,Low
54847,444,High
54859,422,Mid
54869,122,Low
54877,442,High
54886,113,Low
54900,424,High
54921,444,High
54926,421,Mid
54940,424,High
54941,442,High
54977,431,High
54978,434,High
54983,444,High
54995,123,Low
55011,421,Mid
55024,133,Low
55030,442,High
55042,423,High
55051,433,High
55052,433,High
55055,414,Mid
55061,413,Mid
55069,441,High
55071,414,Mid
55075,133,Low
55077,443,High
55099,442,High
55110,432,High
55112,442,High
55115,443,High
55119,421,Mid
55122,422,Mid
55134,432,High
55151,113,Low
55165,411,Mid
55170,122,Low
55179,423,High
55196,443,High
55201,443,High
55206,132,Low
55218,423,High
55236,443,High
55251,124,Low
55254,441,High
55270,414,Mid
55286,442,High
55294,424,High
55302,414,Mid
55303,131,Low
55314,443,High
55326,431,High
55328,124,Low
55372,413,Mid
55374,113,Low
55375,441,High
55393,444,High
55404,413,Mid
55416,434,High
55424,132,Low
55431,432,High
55446,123,Low
55457,422,Mid
55467,121,Low
55472,442,High
55474,113,Low
55475,442,High
55481,423,High
55491,414,Mid
55532,411,Mid
55538,442,High
55540,111,Low
55544,421,Mid
55547,444,High
55548,444,High
55551,442,High
55561,444,High
55565,443,High
55567,443,High
55569,424,High
55586,434,High
55587,431,High
55588,113,Low
55618,121,Low
55621,421,Mid
55626,441,High
55634,422,Mid
55646,423,High
55655,411,Mid
55657,412,Mid
55658,414,Mid
55681,433,High
55684,443,High
55685,114,Low
55699,443,High
55705,431,High
55706,411,Mid
55709,424,High
55728,442,High
55733,411,Mid
55739,414,Mid
55744,432,High
55760,114,Low
55772,441,High
55787,442,High
55810,411,Mid
55812,111,Low
55817,442,High
55827,422,Mid
55850,111,Low
55856,411,Mid
55862,423,High
55868,441,High
55873,423,High
55890,131,Low
55904,111,Low
55931,133,Low
55936,433,High
55937,413,Mid
55938,114,Low
55944,434,High
55952,411,Mid
55964,134,Low
55976,442,High
55986,433,High
55991,421,Mid
56002,412,Mid
56012,433,High
56045,422,Mid
56065,421,Mid
56067,411,Mid
56069,443,High
56071,444,High
56074,444,High
56077,421,Mid
56083,433,High
56087,434,High
56099,114,Low
56105,443,High
56132,433,High
56140,431,High
56158,442,High
56174,442,High
56218,414,Mid
56233,443,High
56235,443,High
56239,434,High
56254,424,High
56260,421,Mid
56313,434,High
56325,442,High
56327,411,Mid
56337,444,High
56352,434,High
56377,443,High
56384,412,Mid
56402,111,Low
56404,423,High
56405,444,High
56412,123,Low
56434,432,High
56444,414,Mid
56458,411,Mid
56482,423,High
56527,434,High
56533,432,High
56542,442,High
56543,444,High
56551,111,Low
56592,441,High
56596,423,High
56597,431,High
56599,421,Mid
56636,411,Mid
56646,411,Mid
56688,442,High
56704,433,High
56707,442,High
56726,433,High
56748,433,High
56814,431,High
56819,442,High
56826,421,Mid
56828,121,Low
56849,423,High
56851,442,High
56882,434,High
56896,121,Low
56907,414,Mid
56920,432,High
56932,441,High
56961,433,High
56976,111,Low
56979,432,High
56983,434,High
56990,411,Mid
57015,443,High
57045,121,Low
57047,411,Mid
57059,442,High
57064,441,High
57069,124,Low
57070,123,Low
57078,432,High
57079,433,High
57080,433,High
57098,434,High
57103,411,Mid
57137,442,High
57161,431,High
57171,444,High
57204,421,Mid
57213,443,High
57219,111,Low
57225,421,Mid
57235,411,Mid
57237,423,High
57276,111,Low
57313,434,High
57317,431,High
57365,424,High
57372,443,High
57379,444,High
57389,412,Mid
57400,434,High
57404,414,Mid
57414,414,Mid
57425,444,High
57429,413,Mid
57433,443,High
57436,414,Mid
57450,442,High
57468,123,Low
57473,434,High
57549,433,High
57564,421,Mid
57569,434,High
57609,433,High
57622,433,High
57624,112,Low
57639,123,Low
57645,433,High
57655,134,Low
57657,414,Mid
57662,424,High
57668,431,High
57672,111,Low
57690,442,High
57717,444,High
57731,122,Low
57736,434,High
57740,123,Low
57745,412,Mid
57766,134,Low
57772,411,Mid
57778,433,High
57799,422,Mid
57828,431,High
57850,441,High
57888,411,Mid
57893,432,High
57919,421,Mid
57942,123,Low
57949,413,Mid
57950,441,High
57964,421,Mid
57987,411,Mid
57993,432,High
57995,443,High
58008,133,Low
58022,432,High
58032,421,Mid
58076,411,Mid
58078,444,High
58086,111,Low
58104,444,High
58105,431,High
58108,111,Low
58115,432,High
58122,114,Low
58141,441,High
58144,442,High
58147,413,Mid
58150,111,Low
58160,113,Low
58168,423,High
58170,443,High
58178,122,Low
58200,444,High
58223,432,High
58269,424,High
58317,441,High
58322,443,High
58346,421,Mid
58351,443,High
58354,111,Low
58372,124,Low
58398,442,High
58400,443,High
58427,433,High
58428,442,High
58439,423,High
58450,433,High
58479,444,High
58481,413,Mid
58517,114,Low
58523,434,High
58531,424,High
58557,112,Low
58571,121,Low
58592,413,Mid
58611,444,High
58626,111,Low
58652,441,High
58665,442,High
58676,133,Low
58689,412,Mid
58697,432,High
58701,434,High
58731,411,Mid
58798,114,Low
58813,433,High
58815,411,Mid
58870,424,High
58881,443,High
58890,434,High
58898,431,High
58904,111,Low
58910,432,High
58922,441,High
58933,443,High
58959,441,High
58961,443,High
58967,423,High
58969,442,High
58977,444,High
59000,413,Mid
59001,434,High
59005,433,High
59024,421,Mid
59036,421,Mid
59042,432,High
59047,444,High
59055,431,High
59067,414,Mid
59081,124,Low
59092,442,High
59100,432,High
59103,423,High
59131,433,High
59151,442,High
59155,112,Low
59156,413,Mid
59180,443,High
59183,413,Mid
59207,421,Mid
59228,411,Mid
59239,124,Low
59247,411,Mid
59255,442,High
59256,421,Mid
59294,433,High
59298,422,Mid
59300,421,Mid
59317,444,High
59318,434,High
59320,424,High
59352,444,High
59356,412,Mid
59370,443,High
59374,411,Mid
59376,423,High
59389,411,Mid
59394,422,Mid
59410,121,Low
59429,411,Mid
59436,432,High
59444,443,High
59458,421,Mid
59479,411,Mid
59511,412,Mid
59533,412,Mid
59539,443,High
59544,443,High
59553,441,High
59554,422,Mid
59555,431,High
59579,422,Mid
59583,434,High
59593,411,Mid
59605,111,Low
59606,121,Low
59609,444,High
59631,411,Mid
59639,121,Low
59654,422,Mid
59678,114,Low
59680,414,Mid
59697,434,High
59704,434,High
59712,441,High
59765,132,Low
59775,433,High
59777,413,Mid
59791,411,Mid
59803,423,High
59810,121,Low
59816,111,Low
59828,442,High
59834,444,High
59835,432,High
59846,432,High
59847,442,High
59864,433,High
59873,444,High
59874,412,Mid
59886,434,High
59887,444,High
59889,122,Low
59899,431,High
59905,442,High
59923,443,High
59925,422,Mid
59926,124,Low
59943,112,Low
59950,432,High
59959,444,High
59969,113,Low
59973,413,Mid
59998,422,Mid
60008,411,Mid
60056,443,High
60075,111,Low
60079,431,High
60086,421,Mid
60097,121,Low
60126,433,High
60137,413,Mid
60145,121,Low
60160,121,Low
60186,432,High
60188,441,High
60197,133,Low
60223,433,High
60237,413,Mid
60242,111,Low
60260,413,Mid
60261,422,Mid
60262,122,Low
60284,442,High
60295,434,High
60308,111,Low
60313,111,Low
60326,421,Mid
60330,444,High
60339,423,High
60341,444,High
60345,443,High
60365,424,High
60371,121,Low
60373,433,High
60376,122,Low
60402,444,High
60416,442,High
60419,413,Mid
60424,134,Low
60452,414,Mid
60475,123,Low
60476,433,High
60485,441,High
60504,422,Mid
60525,434,High
60535,434,High
60554,112,Low
60555,441,High
60558,131,Low
60565,421,Mid
60597,423,High
60631,434,High
60666,422,Mid
60668,121,Low
60672,432,High
60674,443,High
60678,434,High
60695,413,Mid
60709,111,Low
60712,421,Mid
60749,442,High
60765,422,Mid
60780,434,High
60785,111,Low
60816,441,High
60841,114,Low
60846,444,High
60852,421,Mid
60859,444,High
60871,442,High
60882,443,High
60888,443,High
60891,432,High
60910,433,High
60912,434,High
60919,112,Low
60925,112,Low
60959,113,Low
60960,433,High
60964,444,High
60971,412,Mid
61001,423,High
61005,424,High
61024,431,High
61041,441,High
61083,432,High
61086,434,High
61098,441,High
61106,443,High
61127,444,High
61128,421,Mid
61150,411,Mid
61152,112,Low
61158,412,Mid
61165,114,Low
61166,433,High
61184,412,Mid
61195,423,High
61215,443,High
61219,441,High
61222,114,Low
61225,432,High
61250,444,High
61275,444,High
61307,424,High
61320,443,High
61341,444,High
61344,112,Low
61389,424,High
61409,133,Low
61411,442,High
61422,444,High
61459,423,High
61463,411,Mid
61464,421,Mid
61467,422,Mid
61484,441,High
61497,432,High
61506,124,Low
61512,443,High
61519,443,High
61554,111,Low
61558,432,High
61560,432,High
61572,433,High
61584,434,High
61604,414,Mid
61630,412,Mid
61643,413,Mid
61656,424,High
61666,113,Low
61713,423,High
61744,434,High
61751,441,High
61756,434,High
61764,411,Mid
61767,423,High
61802,433,High
61805,421,Mid
61816,423,High
61819,443,High
61832,434,High
61869,432,High
61871,444,High
61872,431,High
61897,411,Mid
61922,421,Mid
61950,122,Low
61957,112,Low
61981,434,High
61983,431,High
61985,443,High
61997,422,Mid
61998,123,Low
62005,442,High
62014,422,Mid
62021,444,High
62036,113,Low
62041,421,Mid
62047,422,Mid
62049,433,High
62053,431,High
62065,412,Mid
62069,432,High
62073,444,High
62078,414,Mid
62083,421,Mid
62093,433,High
62099,442,High
62105,443,High
62106,133,Low
62116,423,High
62122,424,High
62124,412,Mid
62131,122,Low
62183,434,High
62213,114,Low
62214,123,Low
62217,422,Mid
62232,111,Low
62242,442,High
62243,423,High
62274,442,High
62322,132,Low
62328,411,Mid
62338,123,Low
62371,433,High
62377,134,Low
62384,422,Mid
62387,432,High
62396,431,High
62401,432,High
62406,424,High
62407,444,High
62417,422,Mid
62423,444,High
62428,431,High
62429,444,High
62440,441,High
62456,423,High
62457,422,Mid
62458,424,High
62474,412,Mid
62485,444,High
62501,442,High
62524,113,Low
62541,134,Low
62562,443,High
62567,111,Low
62575,442,High
62580,442,High
62598,422,Mid
62608,131,Low
62613,111,Low
62615,444,High
62617,431,High
62635,422,Mid
62639,414,Mid
62659,423,High
62701,442,High
62702,432,High
62707,444,High
62727,432,High
62746,134,Low
62758,442,High
62765,123,Low
62768,424,High
62771,411,Mid
62782,442,High
62786,423,High
62797,422,Mid
62810,133,Low
62841,434,High
62842,442,High
62863,433,High
62873,112,Low
62876,444,High
62884,414,Mid
62885,444,High
62907,423,High
62909,124,Low
62917,422,Mid
62923,412,Mid
62936,414,Mid
62964,432,High
62966,443,High
62970,433,High
62987,433,High
62989,423,High
62995,413,Mid
62998,444,High
63045,443,High
63048,114,Low
63059,411,Mid
63060,134,Low
63070,111,Low
63083,413,Mid
63110,431,High
63111,113,Low
63143,111,Low
63150,423,High
63157,124,Low
63170,441,High
63177,121,Low
63180,431,High
63224,421,Mid
63232,414,Mid
63250,421,Mid
63256,421,Mid
63258,444,High
63273,444,High
63284,444,High
63292,414,Mid
63300,422,Mid
63335,413,Mid
63357,112,Low
63374,124,Low
63380,123,Low
63390,111,Low
63394,112,Low
63399,422,Mid
63408,111,Low
63410,411,Mid
63422,114,Low
63430,444,High
63446,434,High
63452,131,Low
63471,424,High
63478,421,Mid
63490,432,High
63497,444,High
63501,421,Mid
63507,443,High
63515,114,Low
63527,443,High
63529,423,High
63530,411,Mid
63548,441,High
63564,443,High
63569,111,Low
63574,442,High
63594,422,Mid
63605,443,High
63610,422,Mid
63614,114,Low
63615,442,High
63625,414,Mid
63629,422,Mid
63654,421,Mid
63664,421,Mid
63665,433,High
63669,443,High
63676,434,High
63705,421,Mid
63715,434,High
63721,443,High
63738,433,High
63779,132,Low
63803,411,Mid
63812,414,Mid
63821,424,High
63849,434,High
63860,423,High
63862,432,High
63865,424,High
63867,443,High
63890,424,High
63892,412,Mid
63898,112,Low
63909,443,High
63918,433,High
63924,423,High
63927,431,High
63945,412,Mid
63967,434,High
64000,423,High
64008,422,Mid
64056,121,Low
64062,411,Mid
64064,442,High
64096,412,Mid
64099,112,Low
64100,442,High
64101,411,Mid
64111,441,High
64123,433,High
64147,434,High
64176,432,High
64181,131,Low
64184,122,Low
64188,433,High
64191,422,Mid
64192,424,High
64198,413,Mid
64200,444,High
64207,131,Low
64208,434,High
64210,422,Mid
64218,124,Low
64225,422,Mid
64241,441,High
64251,443,High
64268,414,Mid
64272,444,High
64291,421,Mid
64292,442,High
64304,411,Mid
64314,443,High
64327,432,High
64354,112,Low
64357,411,Mid
64384,424,High
64397,422,Mid
64406,124,Low
64411,432,High
64455,442,High
64472,414,Mid
64476,434,High
64509,431,High
64528,132,Low
64543,421,Mid
64555,111,Low
64559,442,High
64573,114,Low
64581,443,High
64583,413,Mid
64605,412,Mid
64608,112,Low
64619,433,High
64627,432,High
64639,431,High
64653,413,Mid
64658,123,Low
64671,421,Mid
64679,441,High
64691,444,High
64715,434,High
64722,442,High
64738,414,Mid
64761,112,Low
64772,433,High
64774,442,High
64781,422,Mid
64800,434,High
64806,432,High
64827,432,High
64850,441,High
64884,113,Low
64890,112,Low
64904,111,Low
64923,411,Mid
64930,443,High
64943,432,High
64959,423,High
64960,431,High
64966,113,Low
64972,431,High
64983,423,High
64993,444,High
64994,414,Mid
65002,113,Low
65010,444,High
65012,444,High
65023,421,Mid
65036,411,Mid
65044,434,High
65063,444,High
65080,443,High
65081,444,High
65108,444,High
65112,414,Mid
65119,131,Low
65128,132,Low
65133,434,High
65151,431,High
65168,411,Mid
65171,431,High
65178,443,High
65197,441,High
65219,413,Mid
65280,434,High
65285,111,Low
65293,443,High
65294,414,Mid
65310,132,Low
65342,113,Low
65347,432,High
65350,423,High
65369,411,Mid
65396,444,High
65400,433,High
65401,441,High
65427,411,Mid
65456,434,High
65471,433,High
65478,433,High
65481,442,High
65491,412,Mid
65496,121,Low
65497,131,Low
65499,122,Low
65522,424,High
65526,422,Mid
65538,422,Mid
65564,443,High
65578,133,Low
65581,433,High
65612,431,High
65615,131,Low
65634,442,High
65639,434,High
65643,424,High
65649,433,High
65669,413,Mid
65732,433,High
65744,443,High
65757,134,Low
65781,432,High
65786,422,Mid
65800,421,Mid
65802,444,High
65807,411,Mid
65824,411,Mid
65826,124,Low
65834,121,Low
65861,434,High
65870,443,High
65883,112,Low
65884,442,High
65897,123,Low
65913,422,Mid
65914,422,Mid
65917,433,High
65922,443,High
65929,442,High
65935,442,High
65960,423,High
65978,444,High
65979,441,High
65991,442,High
66006,443,High
66020,422,Mid
66029,424,High
66041,411,Mid
66049,444,High
66054,412,Mid
66064,411,Mid
66065,431,High
66097,423,High
66099,111,Low
66106,423,High
66113,444,High
66136,121,Low
66154,424,High
66170,441,High
66172,124,Low
66182,423,High
66183,424,High
66188,121,Low
66196,412,Mid
66200,423,High
66203,434,High
66220,443,High
66232,113,Low
66237,422,Mid
66244,413,Mid
66250,421,Mid
66261,443,High
66290,432,High
66294,414,Mid
66314,431,High
66315,114,Low
66335,422,Mid
66350,422,Mid
66363,433,High
66383,413,Mid
66387,432,High
66397,412,Mid
66414,121,Low
66418,424,High
66428,431,High
66433,444,High
66436,422,Mid
66455,442,High
66456,443,High
66476,422,Mid
66483,112,Low
66503,111,Low
66515,121,Low
66539,424,High
66566,443,High
66568,432,High
66580,421,Mid
66581,411,Mid
66604,432,High
66605,421,Mid
66611,422,Mid
66622,411,Mid
66623,441,High
66627,133,Low
66635,434,High
66642,423,High
66657,422,Mid
66699,431,High
66715,114,Low
66723,421,Mid
66729,432,High
66742,443,High
66759,443,High
66774,111,Low
66799,134,Low
66807,443,High
66817,412,Mid
66821,421,Mid
66852,111,Low
66859,424,High
66866,412,Mid
66869,434,High
66886,133,Low
66887,421,Mid
66891,411,Mid
66892,433,High
66898,434,High
66899,422,Mid
66905,113,Low
66923,121,Low
66931,431,High
66933,111,Low
66941,444,High
66944,133,Low
66949,414,Mid
66956,413,Mid
66958,442,High
66961,411,Mid
66965,441,High
66973,413,Mid
66986,113,Low
67005,432,High
67016,413,Mid
67017,134,Low
67074,423,High
67081,422,Mid
67098,411,Mid
67117,442,High
67119,442,High
67120,424,High
67135,443,High
67143,422,Mid
67152,413,Mid
67160,442,High
67169,411,Mid
67176,422,Mid
67182,444,High
67203,432,High
67215,124,Low
