Sender_Account_Num,rfm_score,importance_flag
47584,412,Mid
47588,433,High
47602,433,High
47607,441,High
47617,434,High
47645,422,High
47654,414,High
47665,424,High
47698,433,High
47699,432,High
47718,411,Mid
47725,432,High
47734,424,High
47735,444,High
47738,424,High
47774,413,High
47798,431,High
47810,434,High
47819,431,High
47827,443,High
47832,434,High
47838,413,High
47856,444,High
47861,433,High
47873,444,High
47890,421,High
47902,444,High
47911,422,High
47936,434,High
47959,441,High
47961,443,High
47976,434,High
48001,414,High
48004,444,High
48013,433,High
48016,422,High
48020,413,High
48028,441,High
48031,422,High
48048,413,High
48058,442,High
48062,411,Mid
48085,433,High
48098,411,Mid
48119,412,Mid
48124,434,High
48135,411,Mid
48159,442,High
48166,421,High
48173,422,High
48180,412,Mid
48194,412,Mid
48195,434,High
48200,443,High
48217,411,Mid
48220,414,High
48233,421,High
48238,444,High
48245,433,High
48250,433,High
48254,434,High
48258,432,High
48275,433,High
48300,434,High
48304,432,High
48323,444,High
48334,434,High
48342,424,High
48349,421,High
48375,443,High
48390,433,High
48401,211,Low
48413,442,High
48432,442,High
48446,433,High
48449,443,High
48463,443,High
48465,442,High
48473,412,Mid
48479,441,High
48481,411,Mid
48490,443,High
48522,421,High
48529,444,High
48530,411,Mid
48531,411,Mid
48553,413,High
48558,443,High
48563,423,High
48579,434,High
48620,422,High
48645,423,High
48650,432,High
48652,442,High
48655,432,High
48662,423,High
48685,431,High
48693,443,High
48694,443,High
48713,421,High
48714,431,High
48732,433,High
48753,422,High
48760,424,High
48764,432,High
48788,434,High
48791,444,High
48797,214,Low
48807,421,High
48810,424,High
48823,413,High
48853,443,High
48872,444,High
48894,421,High
48900,422,High
48915,433,High
48917,412,Mid
48924,443,High
48935,443,High
48950,433,High
48952,432,High
48993,443,High
48994,411,Mid
48997,443,High
49005,432,High
49010,443,High
49016,434,High
49022,441,High
49026,422,High
49092,421,High
49094,414,High
49125,411,Mid
49136,443,High
49137,422,High
49145,431,High
49149,423,High
49153,443,High
49161,423,High
49174,443,High
49200,433,High
49205,443,High
49222,323,Mid
49225,411,Mid
49245,432,High
49246,444,High
49261,432,High
49267,443,High
49284,432,High
49285,423,High
49289,434,High
49301,433,High
49307,442,High
49308,423,High
49326,414,High
49331,212,Low
49343,424,High
49386,433,High
49387,443,High
49388,421,High
49398,314,Mid
49420,411,Mid
49421,313,Mid
49433,442,High
49436,444,High
49443,422,High
49480,432,High
49499,433,High
49505,221,Low
49531,442,High
49536,423,High
49541,411,Mid
49542,441,High
49569,442,High
49586,423,High
49589,422,High
49602,431,High
49604,324,Mid
49609,424,High
49617,414,High
49619,424,High
49628,441,High
49658,412,Mid
49659,444,High
49673,311,Mid
49690,443,High
49699,322,Mid
49704,413,High
49705,414,High
49730,433,High
49739,422,High
49759,422,High
49762,414,High
49776,434,High
49782,433,High
49786,414,High
49808,413,High
49812,424,High
49824,433,High
49850,424,High
49854,412,Mid
49855,442,High
49861,411,Mid
49880,443,High
49888,432,High
49889,442,High
49901,443,High
49927,441,High
49973,413,High
49982,413,High
49985,434,High
50005,414,High
50006,414,High
50031,422,High
50046,412,Mid
50061,432,High
50085,432,High
50093,422,High
50152,432,High
50172,442,High
50181,333,Mid
50194,421,High
50212,431,High
50234,443,High
50238,431,High
50280,433,High
50287,433,High
50289,434,High
50329,422,High
50344,422,High
50361,412,Mid
50407,412,Mid
50412,431,High
50421,443,High
50423,444,High
50452,441,High
50454,432,High
50465,412,Mid
50474,422,High
50477,431,High
50481,431,High
50498,424,High
50511,411,Mid
50513,422,High
50515,411,Mid
50531,443,High
50536,422,High
50561,432,High
50562,443,High
50563,424,High
50582,422,High
50584,441,High
50618,432,High
50628,431,High
50630,423,High
50635,421,High
50648,322,Mid
50706,443,High
50709,421,High
50725,411,Mid
50726,434,High
50740,421,High
50741,443,High
50742,422,High
50744,414,High
50781,442,High
50783,434,High
50784,433,High
50817,441,High
50854,444,High
50867,433,High
50873,413,High
50874,434,High
50881,431,High
50899,411,Mid
50919,433,High
50921,411,Mid
50927,422,High
50933,443,High
50952,442,High
50953,444,High
50955,411,Mid
50990,434,High
50993,432,High
51023,411,Mid
51027,433,High
51059,421,High
51066,442,High
51068,411,Mid
51087,431,High
51091,423,High
51094,421,High
51108,433,High
51111,434,High
51132,421,High
51156,434,High
51162,412,Mid
51185,442,High
51186,432,High
51221,433,High
51233,433,High
51288,434,High
51289,424,High
51291,332,Mid
51292,443,High
51294,432,High
51295,444,High
51306,434,High
51310,432,High
51335,441,High
51353,444,High
51359,413,High
51387,423,High
51408,422,High
51439,444,High
51465,412,Mid
51472,422,High
51509,422,High
51514,411,Mid
51517,441,High
51520,433,High
51542,412,Mid
51544,421,High
51546,414,High
51547,421,High
51565,444,High
51576,414,High
51590,442,High
51627,412,Mid
51653,311,Mid
51654,421,High
51671,431,High
51674,411,Mid
51680,434,High
51681,443,High
51695,321,Mid
51697,424,High
51698,421,High
51703,424,High
51705,431,High
51732,422,High
51736,442,High
51737,422,High
51751,443,High
51752,432,High
51766,432,High
51787,423,High
51790,444,High
51798,412,Mid
51810,422,High
51811,423,High
51837,431,High
51861,433,High
51872,441,High
51889,443,High
51893,422,High
51937,432,High
51950,424,High
51972,442,High
51973,414,High
51982,433,High
51989,431,High
52007,412,Mid
52009,414,High
52012,213,Low
52073,441,High
52075,321,Mid
52078,423,High
52083,432,High
52122,442,High
52141,424,High
52150,443,High
52153,421,High
52158,432,High
52200,424,High
52235,434,High
52239,442,High
52242,214,Low
52247,444,High
52269,434,High
52272,431,High
52287,424,High
52295,424,High
52302,432,High
52316,434,High
52317,414,High
52318,433,High
52338,422,High
52347,422,High
52365,433,High
52377,422,High
52410,431,High
52415,431,High
52422,414,High
52481,444,High
52536,444,High
52561,443,High
52571,424,High
52580,413,High
52587,434,High
52591,422,High
52597,313,Mid
52604,442,High
52609,332,Mid
52614,442,High
52617,432,High
52621,422,High
52625,422,High
52636,211,Low
52658,424,High
52673,431,High
52682,444,High
52689,432,High
52704,443,High
52725,442,High
52731,431,High
52735,433,High
52738,434,High
52742,442,High
52746,411,Mid
52756,422,High
52766,433,High
52774,433,High
52790,412,Mid
52798,411,Mid
52800,434,High
52808,434,High
52815,433,High
52864,443,High
52871,443,High
52873,411,Mid
52881,443,High
52883,414,High
52897,434,High
52924,441,High
52934,424,High
52943,434,High
52955,432,High
52964,424,High
52969,422,High
52977,432,High
53000,443,High
53016,413,High
53043,432,High
53054,421,High
53055,214,Low
53062,414,High
53066,441,High
53100,421,High
53105,424,High
53125,421,High
53137,434,High
53145,424,High
53165,443,High
53166,423,High
53173,424,High
53177,433,High
53181,411,Mid
53182,414,High
53207,423,High
53215,433,High
53217,421,High
53229,411,Mid
53235,444,High
53258,442,High
53271,411,Mid
53275,443,High
53280,433,High
53310,442,High
53315,443,High
53329,411,Mid
53335,431,High
53354,311,Mid
53367,432,High
53386,433,High
53388,421,High
53399,434,High
53425,413,High
53431,411,Mid
53440,411,Mid
53441,443,High
53444,434,High
53449,414,High
53453,424,High
53457,444,High
53471,443,High
53481,422,High
53494,443,High
53511,422,High
53512,432,High
53525,442,High
53527,441,High
53532,431,High
53534,422,High
53536,443,High
53545,422,High
53586,414,High
53592,424,High
53605,421,High
53615,443,High
53618,422,High
53625,414,High
53637,323,Mid
53668,432,High
53674,311,Mid
53677,424,High
53678,444,High
53693,412,Mid
53703,411,Mid
53710,441,High
53730,413,High
53734,421,High
53737,422,High
53759,432,High
53781,433,High
53795,332,Mid
53797,314,Mid
53806,424,High
53807,443,High
53813,421,High
53816,434,High
53826,414,High
53842,441,High
53873,421,High
53898,414,High
53900,414,High
53917,412,Mid
53929,421,High
53932,413,High
53940,323,Mid
53953,212,Low
53974,433,High
53981,411,Mid
53998,431,High
54013,421,High
54075,434,High
54088,411,Mid
54096,411,Mid
54117,421,High
54126,441,High
54128,424,High
54140,411,Mid
54148,442,High
54151,443,High
54154,434,High
54155,443,High
54159,421,High
54161,444,High
54176,413,High
54200,412,Mid
54217,422,High
54218,433,High
54221,423,High
54255,411,Mid
54260,414,High
54264,434,High
54265,414,High
54289,442,High
54294,444,High
54297,413,High
54319,424,High
54322,422,High
54327,444,High
54329,432,High
54336,422,High
54340,442,High
54369,443,High
54397,443,High
54419,421,High
54435,421,High
54445,432,High
54451,444,High
54469,433,High
54487,444,High
54488,311,Mid
54495,434,High
54512,424,High
54518,432,High
54548,441,High
54550,413,High
54559,443,High
54602,432,High
54640,442,High
54641,423,High
54663,441,High
54709,441,High
54728,431,High
54731,423,High
54733,422,High
54740,441,High
54748,314,Mid
54752,424,High
54775,413,High
54791,423,High
54818,414,High
54847,444,High
54859,422,High
54869,422,High
54877,442,High
54886,413,High
54900,424,High
54921,444,High
54926,421,High
54940,424,High
54941,442,High
54977,431,High
54978,434,High
54983,444,High
54995,423,High
55011,421,High
55024,433,High
55030,442,High
55042,423,High
55051,433,High
55052,433,High
55055,414,High
55061,413,High
55069,441,High
55071,414,High
55075,433,High
55077,443,High
55099,442,High
55110,432,High
55112,442,High
55115,443,High
55119,421,High
55122,422,High
55134,432,High
55151,413,High
55165,411,Mid
55170,322,Mid
55179,423,High
55196,443,High
55201,443,High
55206,332,Mid
55218,423,High
55236,443,High
55251,424,High
55254,441,High
55270,414,High
55286,442,High
55294,424,High
55302,414,High
55303,431,High
55314,443,High
55326,431,High
55328,424,High
55372,413,High
55374,413,High
55375,441,High
55393,444,High
55404,413,High
55416,434,High
55424,432,High
55431,432,High
55446,323,Mid
55457,422,High
55467,421,High
55472,442,High
55474,413,High
55475,442,High
55481,423,High
55491,414,High
55532,411,Mid
55538,442,High
55540,411,Mid
55544,421,High
55547,444,High
55548,444,High
55551,442,High
55561,444,High
55565,443,High
55567,443,High
55569,424,High
55586,434,High
55587,431,High
55588,213,Low
55618,421,High
55621,421,High
55626,441,High
55634,422,High
55646,423,High
55655,411,Mid
55657,412,Mid
55658,414,High
55681,433,High
55684,443,High
55685,314,Mid
55699,443,High
55705,431,High
55706,411,Mid
55709,424,High
55728,442,High
55733,411,Mid
55739,414,High
55744,432,High
55760,414,High
55772,441,High
55787,442,High
55810,411,Mid
55812,411,Mid
55817,442,High
55827,422,High
55850,411,Mid
55856,411,Mid
55862,423,High
55868,441,High
55873,423,High
55890,431,High
55904,411,Mid
55931,433,High
55936,433,High
55937,413,High
55938,414,High
55944,434,High
55952,411,Mid
55964,434,High
55976,442,High
55986,433,High
55991,421,High
56002,412,Mid
56012,433,High
56045,422,High
56065,421,High
56067,411,Mid
56069,443,High
56071,444,High
56074,444,High
56077,421,High
56083,433,High
56087,434,High
56099,414,High
56105,443,High
56132,433,High
56140,431,High
56158,442,High
56174,442,High
56218,414,High
56233,443,High
56235,443,High
56239,434,High
56254,424,High
56260,421,High
56313,434,High
56325,442,High
56327,411,Mid
56337,444,High
56352,434,High
56377,443,High
56384,412,Mid
56402,311,Mid
56404,423,High
56405,444,High
56412,323,Mid
56434,432,High
56444,414,High
56458,411,Mid
56482,423,High
56527,434,High
56533,432,High
56542,442,High
56543,444,High
56551,211,Low
56592,441,High
56596,423,High
56597,431,High
56599,421,High
56636,411,Mid
56646,411,Mid
56688,442,High
56704,433,High
56707,442,High
56726,433,High
56748,433,High
56814,431,High
56819,442,High
56826,421,High
56828,421,High
56849,423,High
56851,442,High
56882,434,High
56896,421,High
56907,414,High
56920,432,High
56932,441,High
56961,433,High
56976,411,Mid
56979,432,High
56983,434,High
56990,411,Mid
57015,443,High
57045,321,Mid
57047,411,Mid
57059,442,High
57064,441,High
57069,424,High
57070,423,High
57078,432,High
57079,433,High
57080,433,High
57098,434,High
57103,411,Mid
57137,442,High
57161,431,High
57171,444,High
57204,421,High
57213,443,High
57219,411,Mid
57225,421,High
57235,411,Mid
57237,423,High
57276,111,Low
57313,434,High
57317,431,High
57365,424,High
57372,443,High
57379,444,High
57389,412,Mid
57400,434,High
57404,414,High
57414,414,High
57425,444,High
57429,413,High
57433,443,High
57436,414,High
57450,442,High
57468,423,High
57473,434,High
57549,433,High
57564,421,High
57569,434,High
57609,433,High
57622,433,High
57624,412,Mid
57639,423,High
57645,433,High
57655,434,High
57657,414,High
57662,424,High
57668,431,High
57672,311,Mid
57690,442,High
57717,444,High
57731,422,High
57736,434,High
57740,323,Mid
57745,412,Mid
57766,434,High
57772,411,Mid
57778,433,High
57799,422,High
57828,431,High
57850,441,High
57888,411,Mid
57893,432,High
57919,421,High
57942,423,High
57949,413,High
57950,441,High
57964,421,High
57987,411,Mid
57993,432,High
57995,443,High
58008,433,High
58022,432,High
58032,421,High
58076,411,Mid
58078,444,High
58086,411,Mid
58104,444,High
58105,431,High
58108,411,Mid
58115,432,High
58122,414,High
58141,441,High
58144,442,High
58147,413,High
58150,411,Mid
58160,213,Low
58168,423,High
58170,443,High
58178,222,Low
58200,444,High
58223,432,High
58269,424,High
58317,441,High
58322,443,High
58346,421,High
58351,443,High
58354,411,Mid
58372,424,High
58398,442,High
58400,443,High
58427,433,High
58428,442,High
58439,423,High
58450,433,High
58479,444,High
58481,413,High
58517,414,High
58523,434,High
58531,424,High
58557,412,Mid
58571,421,High
58592,413,High
58611,444,High
58626,411,Mid
58652,441,High
58665,442,High
58676,433,High
58689,412,Mid
58697,432,High
58701,434,High
58731,411,Mid
58798,214,Low
58813,433,High
58815,411,Mid
58870,424,High
58881,443,High
58890,434,High
58898,431,High
58904,311,Mid
58910,432,High
58922,441,High
58933,443,High
58959,441,High
58961,443,High
58967,423,High
58969,442,High
58977,444,High
59000,413,High
59001,434,High
59005,433,High
59024,421,High
59036,421,High
59042,432,High
59047,444,High
59055,431,High
59067,414,High
59081,324,Mid
59092,442,High
59100,432,High
59103,423,High
59131,433,High
59151,442,High
59155,312,Mid
59156,413,High
59180,443,High
59183,413,High
59207,421,High
59228,411,Mid
59239,424,High
59247,411,Mid
59255,442,High
59256,421,High
59294,433,High
59298,422,High
59300,421,High
59317,444,High
59318,434,High
59320,424,High
59352,444,High
59356,412,Mid
59370,443,High
59374,411,Mid
59376,423,High
59389,411,Mid
59394,422,High
59410,421,High
59429,411,Mid
59436,432,High
59444,443,High
59458,421,High
59479,411,Mid
59511,412,Mid
59533,412,Mid
59539,443,High
59544,443,High
59553,441,High
59554,422,High
59555,431,High
59579,422,High
59583,434,High
59593,411,Mid
59605,411,Mid
59606,421,High
59609,444,High
59631,411,Mid
59639,421,High
59654,422,High
59678,314,Mid
59680,414,High
59697,434,High
59704,434,High
59712,441,High
59765,332,Mid
59775,433,High
59777,413,High
59791,411,Mid
59803,423,High
59810,421,High
59816,211,Low
59828,442,High
59834,444,High
59835,432,High
59846,432,High
59847,442,High
59864,433,High
59873,444,High
59874,412,Mid
59886,434,High
59887,444,High
59889,422,High
59899,431,High
59905,442,High
59923,443,High
59925,422,High
59926,324,Mid
59943,312,Mid
59950,432,High
59959,444,High
59969,413,High
59973,413,High
59998,422,High
60008,411,Mid
60056,443,High
60075,411,Mid
60079,431,High
60086,421,High
60097,221,Low
60126,433,High
60137,413,High
60145,421,High
60160,321,Mid
60186,432,High
60188,441,High
60197,433,High
60223,433,High
60237,413,High
60242,411,Mid
60260,413,High
60261,422,High
60262,422,High
60284,442,High
60295,434,High
60308,311,Mid
60313,411,Mid
60326,421,High
60330,444,High
60339,423,High
60341,444,High
60345,443,High
60365,424,High
60371,421,High
60373,433,High
60376,422,High
60402,444,High
60416,442,High
60419,413,High
60424,434,High
60452,414,High
60475,423,High
60476,433,High
60485,441,High
60504,422,High
60525,434,High
60535,434,High
60554,212,Low
60555,441,High
60558,431,High
60565,421,High
60597,423,High
60631,434,High
60666,422,High
60668,421,High
60672,432,High
60674,443,High
60678,434,High
60695,413,High
60709,211,Low
60712,421,High
60749,442,High
60765,422,High
60780,434,High
60785,311,Mid
60816,441,High
60841,214,Low
60846,444,High
60852,421,High
60859,444,High
60871,442,High
60882,443,High
60888,443,High
60891,432,High
60910,433,High
60912,434,High
60919,412,Mid
60925,412,Mid
60959,413,High
60960,433,High
60964,444,High
60971,412,Mid
61001,423,High
61005,424,High
61024,431,High
61041,441,High
61083,432,High
61086,434,High
61098,441,High
61106,443,High
61127,444,High
61128,421,High
61150,411,Mid
61152,412,Mid
61158,412,Mid
61165,414,High
61166,433,High
61184,412,Mid
61195,423,High
61215,443,High
61219,441,High
61222,314,Mid
61225,432,High
61250,444,High
61275,444,High
61307,424,High
61320,443,High
61341,444,High
61344,412,Mid
61389,424,High
61409,433,High
61411,442,High
61422,444,High
61459,423,High
61463,411,Mid
61464,421,High
61467,422,High
61484,441,High
61497,432,High
61506,424,High
61512,443,High
61519,443,High
61554,411,Mid
61558,432,High
61560,432,High
61572,433,High
61584,434,High
61604,414,High
61630,412,Mid
61643,413,High
61656,424,High
61666,413,High
61713,423,High
61744,434,High
61751,441,High
61756,434,High
61764,411,Mid
61767,423,High
61802,433,High
61805,421,High
61816,423,High
61819,443,High
61832,434,High
61869,432,High
61871,444,High
61872,431,High
61897,411,Mid
61922,421,High
61950,422,High
61957,412,Mid
61981,434,High
61983,431,High
61985,443,High
61997,422,High
61998,423,High
62005,442,High
62014,422,High
62021,444,High
62036,213,Low
62041,421,High
62047,422,High
62049,433,High
62053,431,High
62065,412,Mid
62069,432,High
62073,444,High
62078,414,High
62083,421,High
62093,433,High
62099,442,High
62105,443,High
62106,433,High
62116,423,High
62122,424,High
62124,412,Mid
62131,422,High
62183,434,High
62213,314,Mid
62214,423,High
62217,422,High
62232,411,Mid
62242,442,High
62243,423,High
62274,442,High
62322,432,High
62328,411,Mid
62338,323,Mid
62371,433,High
62377,434,High
62384,422,High
62387,432,High
62396,431,High
62401,432,High
62406,424,High
62407,444,High
62417,422,High
62423,444,High
62428,431,High
62429,444,High
62440,441,High
62456,423,High
62457,422,High
62458,424,High
62474,412,Mid
62485,444,High
62501,442,High
62524,313,Mid
62541,434,High
62562,443,High
62567,411,Mid
62575,442,High
62580,442,High
62598,422,High
62608,331,Mid
62613,411,Mid
62615,444,High
62617,431,High
62635,422,High
62639,414,High
62659,423,High
62701,442,High
62702,432,High
62707,444,High
62727,432,High
62746,434,High
62758,442,High
62765,423,High
62768,424,High
62771,411,Mid
62782,442,High
62786,423,High
62797,422,High
62810,433,High
62841,434,High
62842,442,High
62863,433,High
62873,312,Mid
62876,444,High
62884,414,High
62885,444,High
62907,423,High
62909,424,High
62917,422,High
62923,412,Mid
62936,414,High
62964,432,High
62966,443,High
62970,433,High
62987,433,High
62989,423,High
62995,413,High
62998,444,High
63045,443,High
63048,414,High
63059,411,Mid
63060,234,Low
63070,411,Mid
63083,413,High
63110,431,High
63111,413,High
63143,411,Mid
63150,423,High
63157,424,High
63170,441,High
63177,321,Mid
63180,431,High
63224,421,High
63232,414,High
63250,421,High
63256,421,High
63258,444,High
63273,444,High
63284,444,High
63292,414,High
63300,422,High
63335,413,High
63357,312,Mid
63374,424,High
63380,423,High
63390,211,Low
63394,412,Mid
63399,422,High
63408,311,Mid
63410,411,Mid
63422,414,High
63430,444,High
63446,434,High
63452,431,High
63471,424,High
63478,421,High
63490,432,High
63497,444,High
63501,421,High
63507,443,High
63515,414,High
63527,443,High
63529,423,High
63530,411,Mid
63548,441,High
63564,443,High
63569,211,Low
63574,442,High
63594,422,High
63605,443,High
63610,422,High
63614,414,High
63615,442,High
63625,414,High
63629,422,High
63654,421,High
63664,421,High
63665,433,High
63669,443,High
63676,434,High
63705,421,High
63715,434,High
63721,443,High
63738,433,High
63779,432,High
63803,411,Mid
63812,414,High
63821,424,High
63849,434,High
63860,423,High
63862,432,High
63865,424,High
63867,443,High
63890,424,High
63892,412,Mid
63898,412,Mid
63909,443,High
63918,433,High
63924,423,High
63927,431,High
63945,412,Mid
63967,434,High
64000,423,High
64008,422,High
64056,421,High
64062,411,Mid
64064,442,High
64096,412,Mid
64099,412,Mid
64100,442,High
64101,411,Mid
64111,441,High
64123,433,High
64147,434,High
64176,432,High
64181,431,High
64184,422,High
64188,433,High
64191,422,High
64192,424,High
64198,413,High
64200,444,High
64207,431,High
64208,434,High
64210,422,High
64218,424,High
64225,422,High
64241,441,High
64251,443,High
64268,414,High
64272,444,High
64291,421,High
64292,442,High
64304,411,Mid
64314,443,High
64327,432,High
64354,312,Mid
64357,411,Mid
64384,424,High
64397,422,High
64406,224,Low
64411,432,High
64455,442,High
64472,414,High
64476,434,High
64509,431,High
64528,432,High
64543,421,High
64555,311,Mid
64559,442,High
64573,414,High
64581,443,High
64583,413,High
64605,412,Mid
64608,412,Mid
64619,433,High
64627,432,High
64639,431,High
64653,413,High
64658,423,High
64671,421,High
64679,441,High
64691,444,High
64715,434,High
64722,442,High
64738,414,High
64761,312,Mid
64772,433,High
64774,442,High
64781,422,High
64800,434,High
64806,432,High
64827,432,High
64850,441,High
64884,413,High
64890,412,Mid
64904,311,Mid
64923,411,Mid
64930,443,High
64943,432,High
64959,423,High
64960,431,High
64966,213,Low
64972,431,High
64983,423,High
64993,444,High
64994,414,High
65002,413,High
65010,444,High
65012,444,High
65023,421,High
65036,411,Mid
65044,434,High
65063,444,High
65080,443,High
65081,444,High
65108,444,High
65112,414,High
65119,431,High
65128,432,High
65133,434,High
65151,431,High
65168,411,Mid
65171,431,High
65178,443,High
65197,441,High
65219,413,High
65280,434,High
65285,311,Mid
65293,443,High
65294,414,High
65310,432,High
65342,413,High
65347,432,High
65350,423,High
65369,411,Mid
65396,444,High
65400,433,High
65401,441,High
65427,411,Mid
65456,434,High
65471,433,High
65478,433,High
65481,442,High
65491,412,Mid
65496,421,High
65497,431,High
65499,422,High
65522,424,High
65526,422,High
65538,422,High
65564,443,High
65578,433,High
65581,433,High
65612,431,High
65615,431,High
65634,442,High
65639,434,High
65643,424,High
65649,433,High
65669,413,High
65732,433,High
65744,443,High
65757,434,High
65781,432,High
65786,422,High
65800,421,High
65802,444,High
65807,411,Mid
65824,411,Mid
65826,424,High
65834,321,Mid
65861,434,High
65870,443,High
65883,312,Mid
65884,442,High
65897,423,High
65913,422,High
65914,422,High
65917,433,High
65922,443,High
65929,442,High
65935,442,High
65960,423,High
65978,444,High
65979,441,High
65991,442,High
66006,443,High
66020,422,High
66029,424,High
66041,411,Mid
66049,444,High
66054,412,Mid
66064,411,Mid
66065,431,High
66097,423,High
66099,411,Mid
66106,423,High
66113,444,High
66136,321,Mid
66154,424,High
66170,441,High
66172,424,High
66182,423,High
66183,424,High
66188,321,Mid
66196,412,Mid
66200,423,High
66203,434,High
66220,443,High
66232,413,High
66237,422,High
66244,413,High
66250,421,High
66261,443,High
66290,432,High
66294,414,High
66314,431,High
66315,414,High
66335,422,High
66350,422,High
66363,433,High
66383,413,High
66387,432,High
66397,412,Mid
66414,221,Low
66418,424,High
66428,431,High
66433,444,High
66436,422,High
66455,442,High
66456,443,High
66476,422,High
66483,312,Mid
66503,411,Mid
66515,421,High
66539,424,High
66566,443,High
66568,432,High
66580,421,High
66581,411,Mid
66604,432,High
66605,421,High
66611,422,High
66622,411,Mid
66623,441,High
66627,433,High
66635,434,High
66642,423,High
66657,422,High
66699,431,High
66715,214,Low
66723,421,High
66729,432,High
66742,443,High
66759,443,High
66774,411,Mid
66799,434,High
66807,443,High
66817,412,Mid
66821,421,High
66852,411,Mid
66859,424,High
66866,412,Mid
66869,434,High
66886,333,Mid
66887,421,High
66891,411,Mid
66892,433,High
66898,434,High
66899,422,High
66905,413,High
66923,421,High
66931,431,High
66933,411,Mid
66941,444,High
66944,433,High
66949,414,High
66956,413,High
66958,442,High
66961,411,Mid
66965,441,High
66973,413,High
66986,213,Low
67005,432,High
67016,413,High
67017,434,High
67074,423,High
67081,422,High
67098,411,Mid
67117,442,High
67119,442,High
67120,424,High
67135,443,High
67143,422,High
67152,413,High
67160,442,High
67169,411,Mid
67176,422,High
67182,444,High
67203,432,High
67215,424,High
67244,444,High
67252,432,High
67259,424,High
67270,421,High
67297,434,High
67308,412,Mid
67338,411,Mid
67349,413,High
67370,423,High
67371,443,High
67373,411,Mid
67382,443,High
67410,422,High
67414,423,High
67440,442,High
67457,433,High
67467,421,High
67475,421,High
67486,412,Mid
67497,312,Mid
67503,411,Mid
67515,433,High
67516,432,High
67532,443,High
67539,442,High
67549,432,High
67559,432,High
67574,412,Mid
67579,444,High
67584,443,High
67591,441,High
67592,432,High
67599,424,High
67603,443,High
67613,411,Mid
67626,442,High
67627,412,Mid
67640,432,High
67652,413,High
67693,414,High
67695,434,High
67725,421,High
67778,222,Low
67779,444,High
67784,411,Mid
67792,442,High
67795,422,High
67796,432,High
67804,411,Mid
67809,414,High
67827,433,High
67840,424,High
67853,423,High
67863,431,High
67873,412,Mid
67891,442,High
67897,412,Mid
67899,422,High
67909,411,Mid
67924,411,Mid
67943,444,High
67945,411,Mid
67946,414,High
67954,443,High
67962,422,High
67966,434,High
67968,431,High
67977,413,High
67983,421,High
68018,423,High
68022,421,High
68033,413,High
68037,431,High
68039,422,High
68042,411,Mid
68061,443,High
68067,422,High
68078,442,High
68085,411,Mid
68097,421,High
68105,411,Mid
68108,443,High
68134,414,High
68137,413,High
68152,432,High
68161,413,High
68163,434,High
68198,423,High
68207,432,High
68212,442,High
68230,424,High
68236,431,High
68242,442,High
68243,431,High
68275,442,High
68276,313,Mid
68290,431,High
68297,442,High
68301,421,High
68337,424,High
68360,423,High
68362,441,High
68374,411,Mid
68376,421,High
68378,434,High
68390,431,High
68398,432,High
68414,421,High
68429,444,High
68438,222,Low
68445,441,High
68455,414,High
68478,431,High
68482,433,High
68493,424,High
68501,444,High
68511,434,High
68513,422,High
68514,442,High
68520,442,High
68529,431,High
68562,414,High
68563,414,High
68580,422,High
68605,443,High
68609,412,Mid
68618,411,Mid
68639,442,High
68650,422,High
68656,323,Mid
68657,214,Low
68704,313,Mid
68705,412,Mid
68711,411,Mid
68716,431,High
68720,433,High
68749,434,High
68755,211,Low
68780,432,High
68828,421,High
68829,444,High
68833,443,High
68836,432,High
68848,311,Mid
68855,413,High
68870,321,Mid
68873,414,High
68883,411,Mid
68890,414,High
68926,441,High
68934,322,Mid
68957,423,High
68978,411,Mid
68979,433,High
68986,441,High
69030,441,High
69043,442,High
69044,412,Mid
69072,413,High
69096,423,High
69160,411,Mid
69176,313,Mid
69200,211,Low
69228,424,High
69250,421,High
69266,443,High
69277,422,High
69279,431,High
69286,442,High
69305,423,High
69330,443,High
69340,443,High
69352,443,High
69361,413,High
69367,422,High
69373,412,Mid
69398,434,High
69405,411,Mid
69411,424,High
69449,413,High
69481,212,Low
69488,432,High
69499,444,High
69512,422,High
69523,444,High
69533,443,High
69547,444,High
69549,412,Mid
69562,312,Mid
69564,433,High
69617,444,High
69632,431,High
69635,413,High
69639,422,High
69652,214,Low
69669,432,High
69680,413,High
69683,423,High
69698,432,High
69710,432,High
69711,413,High
69728,431,High
69744,434,High
69769,414,High
69773,414,High
69775,432,High
69780,433,High
69788,432,High
69792,421,High
69794,411,Mid
69839,421,High
69847,432,High
69854,414,High
69872,413,High
69880,432,High
69891,432,High
69920,411,Mid
69924,434,High
69941,442,High
69959,434,High
70013,424,High
70014,412,Mid
70026,422,High
70037,433,High
70046,314,Mid
70057,431,High
70070,432,High
70075,433,High
70088,422,High
70146,433,High
70152,443,High
70154,444,High
70158,424,High
70162,412,Mid
70163,433,High
70164,424,High
70188,411,Mid
70215,412,Mid
70238,433,High
70248,423,High
70276,421,High
70290,442,High
70299,432,High
70302,322,Mid
70318,442,High
70322,311,Mid
70337,432,High
70342,214,Low
70357,412,Mid
70361,411,Mid
70391,413,High
70417,442,High
70435,432,High
70442,433,High
70452,444,High
70476,444,High
70478,422,High
70484,414,High
70489,433,High
70494,433,High
70503,411,Mid
70505,442,High
70507,442,High
70539,444,High
70597,431,High
70629,433,High
70632,431,High
70643,424,High
70683,421,High
70709,443,High
